# 更新日期: 2026-03-29 14:39:21

央视卫视,#genre#
神厨小福贵,https://live.ottiptv.cc/yy/1382736860
洪大哥系列,https://live.ottiptv.cc/yy/1354888743
欢乐集结号2,https://live.ottiptv.cc/yy/1354930919
大江大河-高分影视推荐,https://live.ottiptv.cc/yy/1382736806
战争与女性,https://live.ottiptv.cc/yy/1382745179
我的父亲我的兵,https://live.ottiptv.cc/yy/1353413714
缺宅男女-精彩港剧,https://live.ottiptv.cc/yy/1382745088
国外高分大片,https://live.ottiptv.cc/yy/1382736867
钟馗传说,https://live.ottiptv.cc/yy/1382736839
YY用户,https://live.ottiptv.cc/yy/1382736807
流金岁月-经典港剧,https://live.ottiptv.cc/yy/1382736891
YY用户,https://live.ottiptv.cc/yy/1382745113
超炫科幻大片,https://live.ottiptv.cc/yy/1382736840
熊出没之探险日记-森林探险记,https://live.ottiptv.cc/yy/1382745122
百家讲坛――之明太祖朱元璋,https://live.ottiptv.cc/yy/1354936149
溏心风暴之家好月圆,https://live.ottiptv.cc/yy/1354888747
热门喜剧,https://live.ottiptv.cc/yy/1354931495
动作大片,https://live.ottiptv.cc/yy/1354888739
少年四大名捕,https://live.ottiptv.cc/yy/1354936203
欢乐集结号4,https://live.ottiptv.cc/yy/1382736889
国内经典动作电影,https://live.ottiptv.cc/yy/1382851522
YY用户,https://live.ottiptv.cc/yy/1382745103
河山,https://live.ottiptv.cc/yy/1382749952
热播完美世界,https://live.ottiptv.cc/yy/25444932
我的家人听不见，但我的爱你会听见,https://live.ottiptv.cc/yy/1354936178
YY用户,https://live.ottiptv.cc/yy/1382736887
动物世界-领略原始野性,https://live.ottiptv.cc/yy/1382743138
农家小菜,https://live.ottiptv.cc/yy/1382736894
一起来笑吧,https://live.ottiptv.cc/yy/1454859415
太空荒野求生记-火星救援,https://live.ottiptv.cc/yy/1354930957
欢乐集结号58-70,https://live.ottiptv.cc/yy/1382745119
本山选谁上-喜剧人选拔,https://live.ottiptv.cc/yy/1382749878
憨豆先生-经典喜剧,https://live.ottiptv.cc/yy/1354936239
高分港剧合集,https://live.ottiptv.cc/yy/1382735542
YY用户,https://live.ottiptv.cc/yy/1382735579
藏地密码：秘境探险，悬念拉满,https://live.ottiptv.cc/yy/1382851576
YY用户,https://live.ottiptv.cc/yy/1382736918
百家讲坛-红楼梦篇,https://live.ottiptv.cc/yy/1382741639
舌尖上的中国第2季,https://live.ottiptv.cc/yy/1354930943
最美的青春,https://live.ottiptv.cc/yy/1382851530
贾玲春晚小品,https://live.ottiptv.cc/yy/1382736720
远去的飞鹰-影视剧,https://live.ottiptv.cc/yy/1354930912
生存大战，尽显人性,https://live.ottiptv.cc/yy/1414864186
致敬星爷致敬经典,https://live.ottiptv.cc/yy/1354889048
欢乐集结号,https://live.ottiptv.cc/yy/1354931582
你最爱的小龙女-神雕侠侣,https://live.ottiptv.cc/yy/1354926637
宫心计-港剧-古装,https://live.ottiptv.cc/yy/1354933540
大台风,https://live.ottiptv.cc/yy/1382735583
宝莲灯前传,https://live.ottiptv.cc/yy/1354931631
哑巴竟然会说话,https://live.ottiptv.cc/yy/1354932427
电视剧-流金岁月,https://live.ottiptv.cc/yy/1382749906
什么会让你快乐,https://live.ottiptv.cc/yy/54886912
热血少年上线，《长歌行》开播,https://live.ottiptv.cc/yy/1382736802
能耐大了第1季,https://live.ottiptv.cc/yy/1354930195
本山快乐营1,https://live.ottiptv.cc/yy/1354936209
傲娇千金惹人醉,https://live.ottiptv.cc/yy/1382851602
紧急营救,https://live.ottiptv.cc/yy/1354926676
欢喜冤家的爱情-夏日乐悠悠,https://live.ottiptv.cc/yy/1354936191
蔡明春晚小品,https://live.ottiptv.cc/yy/1354936177
发哥系列,https://live.ottiptv.cc/yy/1354888733
珍珠港-电影,https://live.ottiptv.cc/yy/1354936234
科幻惊悚片-异形,https://live.ottiptv.cc/yy/1382735543
银河护卫队-国外科幻巨作,https://live.ottiptv.cc/yy/1382736815
科幻电影,https://live.ottiptv.cc/yy/1354930209
高分动作片——创可贴,https://live.ottiptv.cc/yy/1382735568
经典动漫,https://live.ottiptv.cc/yy/67857780
宇宙护卫队--国漫,https://live.ottiptv.cc/yy/1382736837
机械战警1-3,https://live.ottiptv.cc/yy/1382736854
忠诚无畏，战犬出击,https://live.ottiptv.cc/yy/1354930225
国产家庭电视剧-如果岁月可回头,https://live.ottiptv.cc/yy/1382736883
欢迎光临,https://live.ottiptv.cc/yy/1355532933
降魔传-神魔大战,https://live.ottiptv.cc/yy/1354932371
名媛望族-精彩港剧,https://live.ottiptv.cc/yy/1354932431
妖神记之黑狱篇,https://live.ottiptv.cc/yy/1382745173
天蓬元帅现代重生，爆笑修仙之旅开启,https://live.ottiptv.cc/yy/1354930189
一分钟学道菜,https://live.ottiptv.cc/yy/1382736901
福贵,https://live.ottiptv.cc/yy/1354926537
从溺水到冠军，热血泳坛励志传奇,https://live.ottiptv.cc/yy/1382736723
辣警狂花2,https://live.ottiptv.cc/yy/1382745110
辣警狂花,https://live.ottiptv.cc/yy/1382736892
高能博弈—大事件,https://live.ottiptv.cc/yy/1382749898
白领被迫当楼奴？,https://live.ottiptv.cc/yy/1382736832
拳拳到肉，搏击燃情,https://live.ottiptv.cc/yy/1382736870
学生兵,https://live.ottiptv.cc/yy/1354658003
超燃科幻大片：明日边缘,https://live.ottiptv.cc/yy/1382736835
另类猪妖爆笑逆袭,https://live.ottiptv.cc/yy/1354936155
抗日神片，燃爆抗战热血魂,https://live.ottiptv.cc/yy/1354926600
名不虚传-韩剧,https://live.ottiptv.cc/yy/1382749904
神探狄仁杰1—5部全集,https://live.ottiptv.cc/yy/1382705592
狄仁杰智破红瞳谜案,https://live.ottiptv.cc/yy/1354936116
民间怪谈盗暮,https://live.ottiptv.cc/yy/1355171231
施公奇案2-欧阳震华,https://live.ottiptv.cc/yy/1382736824
霹雳火：速度与激情,https://live.ottiptv.cc/yy/1382736895
一局定生死，谁才是真正的赌王？,https://live.ottiptv.cc/yy/1382735552
喜剧闹翻天,https://live.ottiptv.cc/yy/1382735548
在殡仪馆发生的奇葩囧事,https://live.ottiptv.cc/yy/1354936214
战狼7吴京退役,https://live.ottiptv.cc/yy/1382773714
国产动作电影,https://live.ottiptv.cc/yy/1382736858
致命武器3,https://live.ottiptv.cc/yy/1382749918
绝境博弈，无路可逃,https://live.ottiptv.cc/yy/1382851597
时代剧，黄土高天,https://live.ottiptv.cc/yy/1414864180
欧美配音电影！！！,https://live.ottiptv.cc/yy/1354693629
清官难当？看芝麻官如何破局,https://live.ottiptv.cc/yy/1382749909
高分经典动作片,https://live.ottiptv.cc/yy/1382749944
本山快乐营2,https://live.ottiptv.cc/yy/1382736718
每天都要快乐哦！,https://live.ottiptv.cc/yy/1354930909
影视小艺,https://live.ottiptv.cc/yy/1382737886
舌尖上的中国第一季,https://live.ottiptv.cc/yy/1354930952
电影,https://live.ottiptv.cc/yy/37454459
【新三国】,https://live.ottiptv.cc/yy/1382851415
悬疑反转，直击真相,https://live.ottiptv.cc/yy/1354930954
Simon Amstell：躺平哲学,https://live.ottiptv.cc/yy/1382749951
热血战争巨作,https://live.ottiptv.cc/yy/1382745087
24H地下交通站全,https://live.ottiptv.cc/yy/37880083
封神：祸商,https://live.ottiptv.cc/yy/1354932407
笔墨传情，致敬经典——妙墨中国心,https://live.ottiptv.cc/yy/1382745178
PK地球神,https://live.ottiptv.cc/yy/1382736872
探案！探案！,https://live.ottiptv.cc/yy/1382829413
雪中悍刀行,https://live.ottiptv.cc/yy/1382881708
乔·科伊热辣开麦,https://live.ottiptv.cc/yy/1382735625
最佳下饭小甜剧，暖心暖胃,https://live.ottiptv.cc/yy/1382741637
热血抗日电影,https://live.ottiptv.cc/yy/1382749907
一剑开天门,https://live.ottiptv.cc/yy/34313906
铁血拍档：并肩破局的燃魂对决,https://live.ottiptv.cc/yy/1382736884
渴望,https://live.ottiptv.cc/yy/1354930963
返乡青年撞破村中隐秘——村里有情况,https://live.ottiptv.cc/yy/1382749940
小甜甜    闯关东,https://live.ottiptv.cc/yy/1354689861
搬山道人之落天荒,https://live.ottiptv.cc/yy/1382736916
少年包青天美黑之旅,https://live.ottiptv.cc/yy/1354936141
来看修牛蹄,https://live.ottiptv.cc/yy/1382749887
娘亲舅大,https://live.ottiptv.cc/yy/1354932360
漂泊多年归来，故乡与旧爱能否依旧？,https://live.ottiptv.cc/yy/1382736849
小人国——介子鬼城,https://live.ottiptv.cc/yy/1382749950
深海巨兽惊现，渔民与神秘生物的生存博弈,https://live.ottiptv.cc/yy/1382745111
笑傲江湖-电视剧,https://live.ottiptv.cc/yy/1354936128
四位闺蜜继续在爱情与事业中寻找平衡,https://live.ottiptv.cc/yy/1354931488
牧野诡事之赤丹珠,https://live.ottiptv.cc/yy/1382736863
毒力觉醒的异能逆袭狂潮,https://live.ottiptv.cc/yy/1354926735
先锋之那时青春-热血年代,https://live.ottiptv.cc/yy/1382736833
还原英雄最后的壮烈！,https://live.ottiptv.cc/yy/1354930984
老夫少妻搞笑忘年恋,https://live.ottiptv.cc/yy/1354932391
感人又搞笑，父爱创造奇迹,https://live.ottiptv.cc/yy/1354932365
铁道游击队~经典抗战剧,https://live.ottiptv.cc/yy/1356051105
新木乃伊：古埃及公主复活的灾难对决,https://live.ottiptv.cc/yy/1354936169
海王-院线大片,https://live.ottiptv.cc/yy/1354936142
丹尼尔·斯洛斯烧脑谜题,https://live.ottiptv.cc/yy/1354936199
艾迪格里芬：经典就是我,https://live.ottiptv.cc/yy/1354932409
巾帼枭雄之义海豪情,https://live.ottiptv.cc/yy/1382736859
呆萌飞行员,https://live.ottiptv.cc/yy/1354930968
亚洲笑星征服美国,https://live.ottiptv.cc/yy/1382736920
狼叔终章，为守护变种人殊死一搏,https://live.ottiptv.cc/yy/1382736913
YY用户,https://live.ottiptv.cc/yy/1382745182
紫霞仙子被揍了,https://live.ottiptv.cc/yy/1382656234
雍正王朝,https://live.ottiptv.cc/yy/1459714870
的直播间,https://live.ottiptv.cc/yy/1354129442
悬疑武侠电影—九门,https://live.ottiptv.cc/yy/1382828768
萌妹特攻队爆笑出击,https://live.ottiptv.cc/yy/1354930971
金牌喜剧班,https://live.ottiptv.cc/yy/1354889009
小爽东北菇凉，求守护,https://live.ottiptv.cc/yy/1382609850
不可能的任务-碟中谍4,https://live.ottiptv.cc/yy/1354930967
时间的答卷第二季,https://live.ottiptv.cc/yy/1382745106
当旺爸爸-港剧,https://live.ottiptv.cc/yy/1354936208
闲暇观看综艺,https://live.ottiptv.cc/yy/1354932379
Bill Burr暴躁经典重现,https://live.ottiptv.cc/yy/1382736917
异地演出，炸场奇遇,https://live.ottiptv.cc/yy/1382735561
笑果伴酒，快乐中秋,https://live.ottiptv.cc/yy/1382745092
YY用户,https://live.ottiptv.cc/yy/1382735545
心动信号甜蜜发酵,https://live.ottiptv.cc/yy/1382736819
新时代农村青年的热血奋斗记,https://live.ottiptv.cc/yy/1382736715
Storm憋了一年大招,https://live.ottiptv.cc/yy/1382735559
跨越人鬼契约，宿命伙伴并肩作战,https://live.ottiptv.cc/yy/1382749888
TVB力作：团圆,https://live.ottiptv.cc/yy/1382745094
异类入侵高能反转,https://live.ottiptv.cc/yy/1354936217
旺达·塞克丝：怼遍全场,https://live.ottiptv.cc/yy/1354936221
警匪智力对决，谁才是最后的赢家？,https://live.ottiptv.cc/yy/1354889042
当夫妻搭档为同事，鸡飞狗跳的故事开始了,https://live.ottiptv.cc/yy/1354932402
天龙八部,https://live.ottiptv.cc/yy/1355067965
开放麦现场惊现认亲,https://live.ottiptv.cc/yy/1354936181
武状元落魄，神谕指引丐帮逆袭,https://live.ottiptv.cc/yy/1382736882
快递小哥变身英雄,https://live.ottiptv.cc/yy/1354932405
揭秘！经典传奇背后的未解之谜,https://live.ottiptv.cc/yy/1382736912
英伦特工智斗谍影,https://live.ottiptv.cc/yy/1382736841
颠覆秩序的声浪狂潮,https://live.ottiptv.cc/yy/1354932426
我的男友超能力失控！甜蜜与危机的恋爱日常,https://live.ottiptv.cc/yy/1354930915
重启,https://live.ottiptv.cc/yy/1354888736
嗜血巨狼突袭人类,https://live.ottiptv.cc/yy/1382735560
杰斯尼克暗黑我思我祷,https://live.ottiptv.cc/yy/1354658051
最佳时机：命运转角的最佳抉择与奔赴,https://live.ottiptv.cc/yy/1354936207
热烈的玫瑰,https://live.ottiptv.cc/yy/1382736798
孤胆英雄以一敌百，热血爆燃格斗盛宴,https://live.ottiptv.cc/yy/1354936136
龙师傅来接招,https://live.ottiptv.cc/yy/1354889015
忠犬救主，一段感动人心的陪伴之旅,https://live.ottiptv.cc/yy/1382736719
天龙八部（国语版）,https://live.ottiptv.cc/yy/1382736855
打破第四面墙,https://live.ottiptv.cc/yy/1382745090
小姐姐能打十个？神勇女侠颠覆你的认知！,https://live.ottiptv.cc/yy/1354933556
手机APP掌控人生,https://live.ottiptv.cc/yy/1382736874
梅超风往事,https://live.ottiptv.cc/yy/1382745190
民国恋情：乱世中一朵兰花的爱与挣扎,https://live.ottiptv.cc/yy/1354926622
追踪神秘狐影,https://live.ottiptv.cc/yy/1382749953
战火中的兄弟情义,https://live.ottiptv.cc/yy/1382736844
萌娃七宝乌龙不断，笑料百出的家庭大战,https://live.ottiptv.cc/yy/1354930903
一段关于救赎与坚守的西部传奇,https://live.ottiptv.cc/yy/1382741640
乔·科伊席卷西雅图,https://live.ottiptv.cc/yy/1382749911
憨夫憨妇闯情关,https://live.ottiptv.cc/yy/1382735581
全村一起搞艺术,https://live.ottiptv.cc/yy/1354936210
体验另一种生活！,https://live.ottiptv.cc/yy/1354936229
女婿翻身大战岳母，家庭地位争夺爆笑开演,https://live.ottiptv.cc/yy/1354930945
跨国生死救援！毒枭围困中的绝地反击,https://live.ottiptv.cc/yy/1354926643
大闹三界奇幻冒险,https://live.ottiptv.cc/yy/1382736804
音乐才女与霸道总裁的治愈之恋,https://live.ottiptv.cc/yy/1382735573
赵牡丹，辛辣开麦,https://live.ottiptv.cc/yy/1382736893
戴夫吐槽晕头转向的时代,https://live.ottiptv.cc/yy/1382736869
跨越时空的誓言，此生只为你守候,https://live.ottiptv.cc/yy/1382749912
感人至深！孝子之举撼动天地,https://live.ottiptv.cc/yy/1382736857
未来中国,https://live.ottiptv.cc/yy/1354932429
小小心事，笑着流泪,https://live.ottiptv.cc/yy/1382736852
当老师患有妥瑞氏症，她如何拯救 “垫底班”？,https://live.ottiptv.cc/yy/1382745181
暗恋成真青春纯爱,https://live.ottiptv.cc/yy/1382736817
王牌保镖在此,https://live.ottiptv.cc/yy/1382749913
许光汉主演喜剧大片,https://live.ottiptv.cc/yy/1382736825
经典传奇2018,https://live.ottiptv.cc/yy/1382745189
硬汉搭档扫黑，致命武器2,https://live.ottiptv.cc/yy/1382736865
为妈妈点赞,https://live.ottiptv.cc/yy/1382745098
新弦已张，静候谁的指尖与故事？,https://live.ottiptv.cc/yy/1354936170
留学澳大利亚的蓝翔梗王,https://live.ottiptv.cc/yy/1354932441
爱情拯救计划,https://live.ottiptv.cc/yy/1354936238
守护千年雄关,https://live.ottiptv.cc/yy/1354936228
踮脚拥抱爱情,https://live.ottiptv.cc/yy/1354930927
女医明妃传,https://live.ottiptv.cc/yy/1382736861
破解终极密码,https://live.ottiptv.cc/yy/1382735571
狼爸硬核带娃,https://live.ottiptv.cc/yy/1382735627
赛道争锋！,https://live.ottiptv.cc/yy/1382736853
非典型恋爱,https://live.ottiptv.cc/yy/1354936157
带你领略四季的变化,https://live.ottiptv.cc/yy/1354930816
爱在璀璨时,https://live.ottiptv.cc/yy/1354926671
悬疑剧-河神,https://live.ottiptv.cc/yy/1353413683
燃燃影视,https://live.ottiptv.cc/yy/50298248
神秘来客闯入,https://live.ottiptv.cc/yy/1382736820
美女保镖出击！,https://live.ottiptv.cc/yy/1354936231
坑你没商量,https://live.ottiptv.cc/yy/1354936160
契约夫妻上线,https://live.ottiptv.cc/yy/1354936154
杀机四伏,https://live.ottiptv.cc/yy/1354936195
暗战幽灵毒枭,https://live.ottiptv.cc/yy/1382745099
拳战闸北！,https://live.ottiptv.cc/yy/1382749910


斗鱼影视,#genre#
古装武侠,http://www.goodiptv.club/douyu/2793084
邵氏影院,http://www.goodiptv.club/douyu/4246519
冰冰影剧,http://www.goodiptv.club/douyu/74374
刀刀影院,http://www.goodiptv.club/douyu/747764
华语影视,http://www.goodiptv.club/douyu/3928
斗鱼港剧,http://www.goodiptv.club/douyu/5061550
橙记港剧,http://www.goodiptv.club/douyu/4549169
经典剧集,http://www.goodiptv.club/douyu/6863367
热门港剧,http://www.goodiptv.club/douyu/5522351
贝爷求生,http://www.goodiptv.club/douyu/9661369


电影轮播,#genre#
短剧陈翔六点半,https://isus.cc/php/huya.php?id=11274154
短剧人生回答机本机,http://222.186.39.21:35466/douyu/9409722
短剧郑云工作室,http://222.186.39.21:35466/douyu/2995636
短剧王Li差点红,http://222.186.39.21:35466/douyu/9348469
短剧不思异剧场,http://222.186.39.21:35466/douyu/9297412


埋堆堆楚汉骄雄,https://isus.cc/php/huya.php?id=29465854
埋堆堆封神榜,https://isus.cc/php/huya.php?id=29465849
埋堆堆天地争霸美猴王,https://isus.cc/php/huya.php?id=29465859
埋堆堆大唐双龙传,https://isus.cc/php/huya.php?id=29465850
埋堆堆陀枪师姐,https://isus.cc/php/huya.php?id=29465857
埋堆堆扫黄先锋,https://isus.cc/php/huya.php?id=29465855
埋堆堆妙手仁心,https://isus.cc/php/huya.php?id=29465853
埋堆堆野蛮亲家,https://isus.cc/php/huya.php?id=23863796
埋堆堆笑看风云,https://isus.cc/php/huya.php?id=29465858
埋堆堆韦小宝,https://isus.cc/php/huya.php?id=23650774
埋堆堆雪山飞狐,https://isus.cc/php/huya.php?id=23734176


周星驰专场,https://isus.cc/php/huya.php?id=11336587
李连杰专场,https://isus.cc/php/huya.php?id=11342390
刘德华专场,https://isus.cc/php/huya.php?id=11342424
林正英专场,https://isus.cc/php/huya.php?id=11342421
甄子丹专场,https://isus.cc/php/huya.php?id=11352935
沈腾专场,https://isus.cc/php/huya.php?id=11601968
黄渤专场,https://isus.cc/php/huya.php?id=11352876
周润发专场,https://isus.cc/php/huya.php?id=11342387
成龙专场,https://isus.cc/php/huya.php?id=11342386
古天乐专场,https://isus.cc/php/huya.php?id=29982675
王晶专场,https://isus.cc/php/huya.php?id=11602058
吴京专场,https://isus.cc/php/huya.php?id=11602077
洪金宝专场,https://isus.cc/php/huya.php?id=11279251
徐克专场,https://isus.cc/php/huya.php?id=11352909
徐峥专场,https://isus.cc/php/huya.php?id=11602043
邓超专场,https://isus.cc/php/huya.php?id=11336592
梁家辉专场,https://isus.cc/php/huya.php?id=11342429
张卫健专场,https://isus.cc/php/huya.php?id=11342423
王宝强专场,https://isus.cc/php/huya.php?id=30080251
陈小春专场,https://isus.cc/php/huya.php?id=11336719
郭富城专场,https://isus.cc/php/huya.php?id=20985865
吴镇宇专场,https://isus.cc/php/huya.php?id=23865096
陆小凤专场,https://isus.cc/php/huya.php?id=11342427
强森专场,https://isus.cc/php/huya.php?id=21059581
斯坦森专场,https://isus.cc/php/huya.php?id=21059588
马东锡专场,https://isus.cc/php/huya.php?id=21059556
灾难片系列,https://isus.cc/php/huya.php?id=23728647
贺岁片系列,https://isus.cc/php/huya.php?id=11601986
科幻片系列,https://isus.cc/php/huya.php?id=11352965
丧尸片系列,https://isus.cc/php/huya.php?id=24314160
怪兽片系列,https://isus.cc/php/huya.php?id=29982674
战争片系列,https://isus.cc/php/huya.php?id=21059618
硬汉片系列,https://isus.cc/php/huya.php?id=23864973
竞速片系列,https://isus.cc/php/huya.php?id=29982635
动作片系列,https://isus.cc/php/huya.php?id=10871113
爱情片系列,https://isus.cc/php/huya.php?id=29982639
犯罪片系列,https://isus.cc/php/huya.php?id=30080165
奇幻片系列,https://isus.cc/php/huya.php?id=26355847
冒险片系列,https://isus.cc/php/huya.php?id=21059566
盗墓片系列,https://isus.cc/php/huya.php?id=11601981
穿越片系列,https://isus.cc/php/huya.php?id=29465892
悬疑片系列,https://isus.cc/php/huya.php?id=21059530
喜剧片系列,https://isus.cc/php/huya.php?id=11602044
英雄片系列,https://isus.cc/php/huya.php?id=11601980
枪战片系列,https://isus.cc/php/huya.php?id=21059579
武侠片系列,https://isus.cc/php/huya.php?id=29982611
复仇片系列,https://isus.cc/php/huya.php?id=29982645
星球片系列,https://isus.cc/php/huya.php?id=30080234
校园片系列,https://isus.cc/php/huya.php?id=11352934
警匪片系列,https://isus.cc/php/huya.php?id=30041512
谍战片系列,https://isus.cc/php/huya.php?id=26355810
动画片系列,https://isus.cc/php/huya.php?id=11352878
恐怖片系列,https://isus.cc/php/huya.php?id=24884334
惊悚片系列,https://isus.cc/php/huya.php?id=26355802
僵尸片系列,https://isus.cc/php/huya.php?id=11352917
音乐片系列,https://isus.cc/php/huya.php?id=23860057
杀手片系列,https://isus.cc/php/huya.php?id=23728689
体育片系列,https://isus.cc/php/huya.php?id=23864480
西部片系列,https://isus.cc/php/huya.php?id=30080177
香港片系列,https://isus.cc/php/huya.php?id=29982660
印度片系列,https://isus.cc/php/huya.php?id=26355799
热门片系列,https://isus.cc/php/huya.php?id=880261
高分片系列,https://isus.cc/php/huya.php?id=23902225
短片系列,https://isus.cc/php/huya.php?id=17098448

探案剧专区,https://isus.cc/php/huya.php?id=20969144
都市剧专区,https://isus.cc/php/huya.php?id=29982666
刑侦剧专区,https://isus.cc/php/huya.php?id=20969130
家庭剧专区,https://isus.cc/php/huya.php?id=11352872
经典剧专区,https://isus.cc/php/huya.php?id=11602081
怀旧剧专区,https://isus.cc/php/huya.php?id=30080241
僵尸剧专区,https://isus.cc/php/huya.php?id=23865148
抗战剧专区,https://isus.cc/php/huya.php?id=30080238
台湾剧专区,https://isus.cc/php/huya.php?id=11342436
韩国剧专区,https://isus.cc/php/huya.php?id=23863787
美国剧专区,https://isus.cc/php/huya.php?id=30080138
英国剧专区,https://isus.cc/php/huya.php?id=29982659
校园剧专区,https://isus.cc/php/huya.php?id=30080228
谍战剧专区,https://isus.cc/php/huya.php?id=30080225
古装剧专区,https://isus.cc/php/huya.php?id=24314158
乡村剧专区,https://isus.cc/php/huya.php?id=30080255
偶像剧专区,https://isus.cc/php/huya.php?id=11601964
爱情剧专区,https://isus.cc/php/huya.php?id=29982671
搞笑剧专区,https://isus.cc/php/huya.php?id=21059634
武侠剧专区,https://isus.cc/php/huya.php?id=20985816
穿越剧专区,https://isus.cc/php/huya.php?id=26355857
年代剧专区,https://isus.cc/php/huya.php?id=20969095


儿童动漫,#genre#
名侦探柯南,https://isus.cc/php/huya.php?id=30080236
火影忍者,https://isus.cc/php/huya.php?id=29465866
海贼王,https://isus.cc/php/huya.php?id=29982634
精灵宝可梦,https://isus.cc/php/huya.php?id=23749096
神奇宝贝,https://isus.cc/php/huya.php?id=21241784
数码宝贝,https://isus.cc/php/huya.php?id=29941782
宫崎骏,https://isus.cc/php/huya.php?id=21059614
钢之炼金术师,https://isus.cc/php/huya.php?id=20985859
黑子的篮球,https://isus.cc/php/huya.php?id=30080253
瑞克与莫蒂,https://isus.cc/php/huya.php?id=29982655
星辰变,https://isus.cc/php/huya.php?id=24514506
成龙历险记,https://isus.cc/php/huya.php?id=11352946
飞天小女警,https://isus.cc/php/huya.php?id=11601958
蜡笔小新,https://isus.cc/php/huya.php?id=11352970
樱桃小丸子,https://isus.cc/php/huya.php?id=11342394
猫和老鼠,https://isus.cc/php/huya.php?id=11352879
七龙珠,https://isus.cc/php/huya.php?id=11601966
全职高手,https://isus.cc/php/huya.php?id=21059628
哆啦A梦,https://isus.cc/php/huya.php?id=11601963
海绵宝宝,https://isus.cc/php/huya.php?id=11352919
魔法少女,https://isus.cc/php/huya.php?id=21059587
全职猎人,https://isus.cc/php/huya.php?id=30080254
四驱兄弟,https://isus.cc/php/huya.php?id=11352922
一人之上,https://isus.cc/php/huya.php?id=11602065
头文字D,https://isus.cc/php/huya.php?id=11352889
网球王子,https://isus.cc/php/huya.php?id=11352882
玩具总动员,https://isus.cc/php/huya.php?id=30080256
通灵王,https://isus.cc/php/huya.php?id=20969112
游戏王,https://isus.cc/php/huya.php?id=20985856
男子高中生的日常,https://isus.cc/php/huya.php?id=20985858
元气少女缘结神,https://isus.cc/php/huya.php?id=11352967
全职法师,https://isus.cc/php/huya.php?id=26355772
尸兄,https://isus.cc/php/huya.php?id=26355846
大头儿子小头爸爸,https://isus.cc/php/huya.php?id=20969114
哪吒传奇,https://isus.cc/php/huya.php?id=26355782
龙族,https://isus.cc/php/huya.php?id=23865086
间谍过家家,https://isus.cc/php/huya.php?id=30080149
罗小黑战记,https://isus.cc/php/huya.php?id=24314159
圣斗士星矢,https://isus.cc/php/huya.php?id=10396612
葫芦兄弟,https://isus.cc/php/huya.php?id=20985834
咒术回战,https://isus.cc/php/huya.php?id=21059561
反叛的鲁路修,https://isus.cc/php/huya.php?id=20969113
超自然武装当哒当,https://isus.cc/php/huya.php?id=20985850
新世纪福音战士,https://isus.cc/php/huya.php?id=20985862
足球小将,https://isus.cc/php/huya.php?id=25725150
轻羽飞扬,https://isus.cc/php/huya.php?id=30805998
虫师,https://isus.cc/php/huya.php?id=21241791
魔神英雄传,https://isus.cc/php/huya.php?id=21241839
埋堆堆直播1,https://isus.cc/php/huya.php?id=23734246
埋堆堆直播2,https://isus.cc/php/huya.php?id=23734256
国产动漫系列,https://isus.cc/php/huya.php?id=11352869







高清频道,#genre#
北京卫视4K,http://106.53.99.30/tv/bj.php?id=bjws4k
东方卫视4K,http://106.53.99.30/tv/api.php?id=dfws4k

深圳卫视4K,http://nn.7x9d.cn/深圳最新.php?id=szws4k
湖南卫视4K,http://t.061899.xyz/tl/tl.php?id=hunws
湖南卫视4K,http://j.s.bkpcp.top/jj/hunws
浙江卫视4K,http://j.s.bkpcp.top/jj/zjws
江苏卫视4K,http://t.061899.xyz/tl/tl.php?id=jsws




苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8






河南频道,#genre#
河南卫视,https://tv1288.xyz/hntv.php?id=hnws
河南都市,https://tv1288.xyz/hntv.php?id=hnds
河南民生,https://tv1288.xyz/hntv.php?id=hnms
河南法治,https://tv1288.xyz/hntv.php?id=hmfz
河南电视剧,https://tv1288.xyz/hntv.php?id=hndsj
河南新闻,https://tv1288.xyz/hntv.php?id=hnxw
河南公共,https://tv1288.xyz/hntv.php?id=hngg
河南乡村,https://tv1288.xyz/hntv.php?id=hnxc
河南梨园,https://tv1288.xyz/hntv.php?id=hnly
文物宝库,https://tv1288.xyz/hntv.php?id=wwbk
武术世界,https://tv1288.xyz/hntv.php?id=wspd
睛彩中原,https://tv1288.xyz/hntv.php?id=jczy
移动戏曲,https://tv1288.xyz/hntv.php?id=ydxj
象视界,https://tv1288.xyz/hntv.php?id=xsj
郑州新闻综合,https://tv1288.xyz/hntv.php?id=zz1
开封新闻综合,https://tv1288.xyz/hntv.php?id=kf1
洛阳新闻综合,https://tv1288.xyz/hntv.php?id=ly1
安阳新闻综合,https://tv1288.xyz/hntv.php?id=ay1
鹤壁新闻综合,https://tv1288.xyz/hntv.php?id=hb1
新乡新闻综合,https://tv1288.xyz/hntv.php?id=xx1
焦作新闻综合,https://tv1288.xyz/hntv.php?id=jz1
濮阳新闻综合,https://tv1288.xyz/hntv.php?id=py1
许昌新闻综合,https://tv1288.xyz/hntv.php?id=xc1
漯河新闻综合,https://tv1288.xyz/hntv.php?id=lh1
三门峡新闻综合,https://tv1288.xyz/hntv.php?id=smx1
南阳新闻综合,https://tv1288.xyz/hntv.php?id=ny1
